"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"전라북도",남원시,79431,54518,24913,51812,27619,68.64,65.23,77948,53510,24438,50780,27168,68.65,65.15
"전라북도",김제시,80913,41567,39346,44302,36611,51.37,54.75,81455,41846,39609,44852,36603,51.37,55.06
"전라북도",완주군,91142,54685,36457,47772,43370,60.00,52.41,92422,55453,36969,49735,42687,60.00,53.81
"전라북도",진안군,24987,6034,18953,9974,15013,24.15,39.92,24550,5890,18660,9773,14777,23.99,39.81
"전라북도",무주군,23748,10737,13011,9426,14322,45.21,39.69,23489,10721,12768,9344,14145,45.64,39.78
"전라북도",장수군,21695,5505,16190,7259,14436,25.37,33.46,21336,5415,15921,7129,14207,25.38,33.41
"전라북도",임실군,26730,14968,11762,7334,19396,56.00,27.44,26508,14844,11664,7271,19237,56.00,27.43
"전라북도",순창군,26855,9682,17173,10086,16769,36.05,37.56,26727,10080,16647,9995,16732,37.71,37.40
"전라북도",고창군,53386,21787,31599,21110,32276,40.81,39.54,52338,22101,30237,20859,31479,42.23,39.85
"전라북도",부안군,50795,26859,23936,20837,29958,52.88,41.02,50094,26643,23451,20794,29300,53.19,41.51
"전라남도",소계,1832803,1325445,507358,1294457,538346,72.32,70.63,1817697,1333674,484023,1285469,532228,73.37,70.72
"전라남도",목포시,218589,218589,0,218589,0,100.00,100.00,216939,216939,-,216939,-,100.00,100.00
"전라남도",여수시,276762,237237,39525,236602,40160,85.72,85.49,274765,238237,36528,234268,40497,86.71,85.26
"전라남도",순천시,281436,253656,27780,242455,38981,90.13,86.15,278737,251656,27081,239047,39690,90.28,85.76
"전라남도",나주시,116726,78553,38173,81806,34920,67.30,70.08,116456,81145,35311,81147,35309,69.68,69.68
"전라남도",광양시,150531,135973,14558,133133,17398,90.33,88.44,152168,137452,14716,134990,17178,90.33,88.71
"전라남도",담양군,46180,28824,17356,15164,31016,62.42,32.84,45792,28630,17162,15243,30549,62.52,33.29
"전라남도",곡성군,27535,10248,17287,7788,19747,37.22,28.28,27060,10048,17012,7612,19448,37.13,28.13
"전라남도",구례군,25235,13344,11891,10730,14505,52.88,42.52,24655,13029,11626,10510,14145,52.85,42.63
"전라남도",고흥군,62762,32992,29770,22893,39869,52.57,36.48,61880,32882,28998,22816,39064,53.14,36.87
"전라남도",보성군,39375,18361,21014,21566,17809,46.63,54.77,38471,18220,20251,21014,17457,47.36,54.62
"전라남도",화순군,62624,50200,12424,40131,22493,80.16,64.08,62024,50178,11846,39891,22133,80.90,64.32
"전라남도",장흥군,36547,22949,13598,23039,13508,62.79,63.04,35650,22518,13132,22519,13131,63.16,63.17
